Image,Orientation,Confidence,Disesase
75x75_Normal-6147.png,correct,0.9989191293716431,Normal
75x75_Normal-6148.png,correct,0.9989965558052063,Normal
75x75_Normal-6149.png,correct,0.9957491159439087,Normal
75x75_Normal-615.png,correct,0.7768992185592651,Normal
75x75_Normal-6150.png,correct,0.9995338916778564,Normal
75x75_Normal-6151.png,correct,0.9149032831192017,Normal
75x75_Normal-6152.png,correct,0.9988981485366821,Normal
75x75_Normal-6153.png,correct,0.9994571805000305,Normal
75x75_Normal-6154.png,correct,0.9894110560417175,Normal
75x75_Normal-6155.png,correct,0.9971267580986023,Normal
75x75_Normal-6156.png,correct,0.9991618394851685,Normal
75x75_Normal-6157.png,correct,0.9990875720977783,Normal
75x75_Normal-6158.png,correct,0.9991994500160217,Normal
75x75_Normal-6159.png,correct,0.9984285235404968,Normal
75x75_Normal-616.png,correct,0.9985768795013428,Normal
75x75_Normal-6160.png,correct,0.9785665273666382,Normal
75x75_Normal-6161.png,correct,0.9944263696670532,Normal
75x75_Normal-6162.png,correct,0.9991316199302673,Normal
75x75_Normal-6163.png,correct,0.9978331923484802,Normal
75x75_Normal-6164.png,correct,0.9984208345413208,Normal
75x75_Normal-6165.png,correct,0.9993873834609985,Normal
75x75_Normal-6166.png,correct,0.9325313568115234,Normal
75x75_Normal-6167.png,correct,0.9924119114875793,Normal
75x75_Normal-6168.png,correct,0.8344638347625732,Normal
75x75_Normal-6169.png,correct,0.9835200905799866,Normal
75x75_Normal-617.png,correct,0.9720367193222046,Normal
75x75_Normal-6170.png,correct,0.9386216402053833,Normal
75x75_Normal-6171.png,correct,0.9996956586837769,Normal
75x75_Normal-6172.png,correct,0.9979164004325867,Normal
75x75_Normal-6173.png,correct,0.9987691044807434,Normal
75x75_Normal-6174.png,correct,0.9951233267784119,Normal
75x75_Normal-6175.png,correct,0.990878164768219,Normal
75x75_Normal-6176.png,correct,0.9904934763908386,Normal
75x75_Normal-6177.png,correct,0.9831582307815552,Normal
75x75_Normal-6178.png,correct,0.9997084736824036,Normal
75x75_Normal-6179.png,correct,0.999470055103302,Normal
75x75_Normal-618.png,correct,0.9892140030860901,Normal
75x75_Normal-6180.png,correct,0.9980315566062927,Normal
75x75_Normal-6181.png,correct,0.9985600113868713,Normal
75x75_Normal-6182.png,correct,0.9995940327644348,Normal
75x75_Normal-6183.png,correct,0.9872639179229736,Normal
75x75_Normal-6184.png,correct,0.990882158279419,Normal
75x75_Normal-6185.png,correct,0.9983662962913513,Normal
75x75_Normal-6186.png,correct,0.9990465044975281,Normal
75x75_Normal-6187.png,correct,0.9997310042381287,Normal
75x75_Normal-6188.png,correct,0.9953659772872925,Normal
75x75_Normal-6189.png,correct,0.9998440742492676,Normal
75x75_Normal-619.png,correct,0.9895424842834473,Normal
75x75_Normal-6190.png,correct,0.9961389899253845,Normal
75x75_Normal-6191.png,correct,0.9995983242988586,Normal
75x75_Normal-6192.png,correct,0.9865648746490479,Normal
75x75_Normal-6193.png,correct,0.9966158270835876,Normal
75x75_Normal-6194.png,correct,0.9983709454536438,Normal
75x75_Normal-6195.png,correct,0.9995473027229309,Normal
75x75_Normal-6196.png,correct,0.9990253448486328,Normal
75x75_Normal-6197.png,correct,0.9828784465789795,Normal
75x75_Normal-6198.png,correct,0.9957135915756226,Normal
75x75_Normal-6199.png,correct,0.995780348777771,Normal
75x75_Normal-62.png,correct,0.9989666938781738,Normal
75x75_Normal-620.png,correct,0.9647385478019714,Normal
75x75_Normal-6200.png,correct,0.9968382120132446,Normal
75x75_Normal-6201.png,correct,0.9997828602790833,Normal
75x75_Normal-6202.png,correct,0.6251063942909241,Normal
75x75_Normal-6203.png,correct,0.9884002208709717,Normal
75x75_Normal-6204.png,correct,0.99935382604599,Normal
75x75_Normal-6205.png,correct,0.9992297887802124,Normal
75x75_Normal-6206.png,correct,0.9988681077957153,Normal
75x75_Normal-6207.png,correct,0.9979645013809204,Normal
75x75_Normal-6208.png,correct,0.9993003606796265,Normal
75x75_Normal-6209.png,correct,0.9993857145309448,Normal
75x75_Normal-621.png,correct,0.9868807792663574,Normal
75x75_Normal-6210.png,correct,0.9973711967468262,Normal
75x75_Normal-6211.png,correct,0.9992699027061462,Normal
75x75_Normal-6212.png,correct,0.9985176920890808,Normal
75x75_Normal-6213.png,correct,0.992904007434845,Normal
75x75_Normal-6214.png,correct,0.9926422238349915,Normal
75x75_Normal-6215.png,correct,0.999816358089447,Normal
75x75_Normal-6216.png,correct,0.9997569918632507,Normal
75x75_Normal-6217.png,correct,0.999305248260498,Normal
75x75_Normal-6218.png,correct,0.9978512525558472,Normal
75x75_Normal-6219.png,correct,0.7630133032798767,Normal
75x75_Normal-622.png,correct,0.9842966198921204,Normal
75x75_Normal-6220.png,correct,0.9995354413986206,Normal
75x75_Normal-6221.png,correct,0.998454213142395,Normal
75x75_Normal-6222.png,correct,0.9992995262145996,Normal
75x75_Normal-6223.png,correct,0.9991668462753296,Normal
75x75_Normal-6224.png,correct,0.9996057152748108,Normal
75x75_Normal-6225.png,correct,0.9986152648925781,Normal
75x75_Normal-6226.png,correct,0.9861311912536621,Normal
75x75_Normal-6227.png,correct,0.9997833371162415,Normal
75x75_Normal-6228.png,correct,0.999640941619873,Normal
75x75_Normal-6229.png,correct,0.9926491379737854,Normal
75x75_Normal-623.png,correct,0.9789959192276001,Normal
75x75_Normal-6230.png,correct,0.9992325305938721,Normal
75x75_Normal-6231.png,correct,0.998310923576355,Normal
75x75_Normal-6232.png,correct,0.9983301758766174,Normal
75x75_Normal-6233.png,correct,0.9966272711753845,Normal
75x75_Normal-6234.png,correct,0.49266326427459717,Normal
75x75_Normal-6235.png,correct,0.996109664440155,Normal
75x75_Normal-6236.png,correct,0.9978577494621277,Normal
75x75_Normal-6237.png,correct,0.9993113279342651,Normal
75x75_Normal-6238.png,correct,0.8324849605560303,Normal
75x75_Normal-6239.png,correct,0.9864674210548401,Normal
75x75_Normal-624.png,correct,0.9294005632400513,Normal
75x75_Normal-6240.png,correct,0.999404788017273,Normal
75x75_Normal-6241.png,correct,0.99928218126297,Normal
75x75_Normal-6242.png,correct,0.9991487264633179,Normal
75x75_Normal-6243.png,correct,0.9665464162826538,Normal
75x75_Normal-6244.png,correct,0.9985522627830505,Normal
75x75_Normal-6245.png,correct,0.9979248046875,Normal
75x75_Normal-6246.png,correct,0.9996705055236816,Normal
75x75_Normal-6247.png,correct,0.9173292517662048,Normal
75x75_Normal-6248.png,correct,0.9996585845947266,Normal
75x75_Normal-6249.png,correct,0.998024582862854,Normal
75x75_Normal-625.png,correct,0.8765387535095215,Normal
75x75_Normal-6250.png,correct,0.8873558640480042,Normal
75x75_Normal-6251.png,correct,0.9881272912025452,Normal
75x75_Normal-6252.png,correct,0.9989928603172302,Normal
75x75_Normal-6253.png,correct,0.9992856383323669,Normal
75x75_Normal-6254.png,correct,0.9995296001434326,Normal
75x75_Normal-6255.png,correct,0.999595582485199,Normal
75x75_Normal-6256.png,correct,0.998561441898346,Normal
75x75_Normal-6257.png,correct,0.9992631077766418,Normal
75x75_Normal-6258.png,correct,0.9198361039161682,Normal
75x75_Normal-6259.png,correct,0.8685804009437561,Normal
75x75_Normal-626.png,correct,0.777153730392456,Normal
75x75_Normal-6260.png,correct,0.9275572299957275,Normal
75x75_Normal-6261.png,correct,0.9639523029327393,Normal
75x75_Normal-6262.png,correct,0.9995225667953491,Normal
75x75_Normal-6263.png,correct,0.9995266199111938,Normal
75x75_Normal-6264.png,correct,0.9994158744812012,Normal
75x75_Normal-6265.png,correct,0.9732939004898071,Normal
75x75_Normal-6266.png,correct,0.999491810798645,Normal
75x75_Normal-6267.png,correct,0.999775230884552,Normal
75x75_Normal-6268.png,correct,0.9975207448005676,Normal
75x75_Normal-6269.png,correct,0.9997789263725281,Normal
75x75_Normal-627.png,correct,0.9062162041664124,Normal
75x75_Normal-6270.png,correct,0.9994677901268005,Normal
75x75_Normal-6271.png,correct,0.9855058193206787,Normal
75x75_Normal-6272.png,correct,0.9997879862785339,Normal
75x75_Normal-6273.png,correct,0.9619829654693604,Normal
75x75_Normal-6274.png,correct,0.9977236390113831,Normal
75x75_Normal-6275.png,correct,0.9998210072517395,Normal
75x75_Normal-6276.png,correct,0.9678428173065186,Normal
75x75_Normal-6277.png,correct,0.9988142251968384,Normal
75x75_Normal-6278.png,correct,0.9996583461761475,Normal
75x75_Normal-6279.png,correct,0.9994775652885437,Normal
75x75_Normal-628.png,correct,0.9930505752563477,Normal
75x75_Normal-6280.png,correct,0.9977207779884338,Normal
75x75_Normal-6281.png,correct,0.9992673993110657,Normal
75x75_Normal-6282.png,correct,0.9911974668502808,Normal
75x75_Normal-6283.png,correct,0.9972206354141235,Normal
75x75_Normal-6284.png,correct,0.9965008497238159,Normal
75x75_Normal-6285.png,correct,0.9946331977844238,Normal
75x75_Normal-6286.png,correct,0.9837620854377747,Normal
75x75_Normal-6287.png,correct,0.996455729007721,Normal
75x75_Normal-6288.png,correct,0.9993708729743958,Normal
75x75_Normal-6289.png,correct,0.9998341798782349,Normal
75x75_Normal-629.png,correct,0.990138053894043,Normal
75x75_Normal-6290.png,correct,0.9996681213378906,Normal
75x75_Normal-6291.png,correct,0.9998131394386292,Normal
75x75_Normal-6292.png,correct,0.9984939098358154,Normal
75x75_Normal-6293.png,correct,0.9991816878318787,Normal
75x75_Normal-6294.png,correct,0.978408932685852,Normal
75x75_Normal-6295.png,correct,0.9802758693695068,Normal
75x75_Normal-6296.png,correct,0.9975388050079346,Normal
75x75_Normal-6297.png,correct,0.9991698265075684,Normal
75x75_Normal-6298.png,correct,0.9985112547874451,Normal
75x75_Normal-6299.png,correct,0.9986024498939514,Normal
75x75_Normal-63.png,correct,0.9691024422645569,Normal
75x75_Normal-630.png,correct,0.950352668762207,Normal
75x75_Normal-6300.png,correct,0.999249279499054,Normal
75x75_Normal-6301.png,correct,0.9992319345474243,Normal
75x75_Normal-6302.png,correct,0.99782395362854,Normal
75x75_Normal-6303.png,correct,0.9989694356918335,Normal
75x75_Normal-6304.png,correct,0.9986680746078491,Normal
75x75_Normal-6305.png,correct,0.9978339076042175,Normal
75x75_Normal-6306.png,correct,0.9775424003601074,Normal
75x75_Normal-6307.png,correct,0.997861921787262,Normal
75x75_Normal-6308.png,correct,0.9996080994606018,Normal
75x75_Normal-6309.png,correct,0.9434313178062439,Normal
75x75_Normal-631.png,correct,0.9977335929870605,Normal
75x75_Normal-6310.png,correct,0.9993941783905029,Normal
75x75_Normal-6311.png,correct,0.9952184557914734,Normal
75x75_Normal-6312.png,correct,0.9739423990249634,Normal
75x75_Normal-6313.png,correct,0.9995162487030029,Normal
75x75_Normal-6314.png,correct,0.9997194409370422,Normal
75x75_Normal-6315.png,correct,0.9956567287445068,Normal
75x75_Normal-6316.png,correct,0.9994726777076721,Normal
75x75_Normal-6317.png,correct,0.9964229464530945,Normal
75x75_Normal-6318.png,correct,0.9985800981521606,Normal
75x75_Normal-6319.png,correct,0.9555990695953369,Normal
75x75_Normal-632.png,correct,0.9888159036636353,Normal
75x75_Normal-6320.png,correct,0.9982286095619202,Normal
75x75_Normal-6321.png,correct,0.9892879724502563,Normal
75x75_Normal-6322.png,correct,0.9996610879898071,Normal
75x75_Normal-6323.png,correct,0.9997140765190125,Normal
75x75_Normal-6324.png,correct,0.9991747736930847,Normal
75x75_Normal-6325.png,correct,0.9997965693473816,Normal
75x75_Normal-6326.png,correct,0.9872658252716064,Normal
75x75_Normal-6327.png,correct,0.9981921315193176,Normal
75x75_Normal-6328.png,correct,0.9994807839393616,Normal
75x75_Normal-6329.png,correct,0.9982605576515198,Normal
75x75_Normal-633.png,correct,0.9952627420425415,Normal
75x75_Normal-6330.png,correct,0.9997928738594055,Normal
75x75_Normal-6331.png,correct,0.9761689305305481,Normal
75x75_Normal-6332.png,correct,0.9529866576194763,Normal
75x75_Normal-6333.png,correct,0.9985039234161377,Normal
75x75_Normal-6334.png,correct,0.9984887838363647,Normal
75x75_Normal-6335.png,correct,0.9963665008544922,Normal
75x75_Normal-6336.png,correct,0.9983564019203186,Normal
75x75_Normal-6337.png,correct,0.9989786148071289,Normal
75x75_Normal-6338.png,correct,0.999461829662323,Normal
75x75_Normal-6339.png,correct,0.9993579983711243,Normal
75x75_Normal-634.png,correct,0.9849593043327332,Normal
75x75_Normal-6340.png,correct,0.9997419714927673,Normal
75x75_Normal-6341.png,correct,0.9774112701416016,Normal
75x75_Normal-6342.png,correct,0.9997773766517639,Normal
75x75_Normal-6343.png,correct,0.9963243007659912,Normal
75x75_Normal-6344.png,correct,0.9994574189186096,Normal
75x75_Normal-6345.png,correct,0.9990770816802979,Normal
75x75_Normal-6346.png,correct,0.9886387586593628,Normal
75x75_Normal-6347.png,correct,0.9991280436515808,Normal
75x75_Normal-6348.png,correct,0.9994494318962097,Normal
75x75_Normal-6349.png,correct,0.997514009475708,Normal
75x75_Normal-635.png,correct,0.5793046951293945,Normal
75x75_Normal-6350.png,correct,0.9794674515724182,Normal
75x75_Normal-6351.png,correct,0.9992477893829346,Normal
75x75_Normal-6352.png,correct,0.9984785914421082,Normal
75x75_Normal-6353.png,rotated_minus_90,0.42811793088912964,Normal
75x75_Normal-6354.png,correct,0.9994931221008301,Normal
75x75_Normal-6355.png,correct,0.998346209526062,Normal
75x75_Normal-6356.png,correct,0.9989694356918335,Normal
75x75_Normal-6357.png,correct,0.9774160981178284,Normal
75x75_Normal-6358.png,correct,0.9985119700431824,Normal
75x75_Normal-6359.png,correct,0.9992076754570007,Normal
75x75_Normal-636.png,correct,0.6030238270759583,Normal
75x75_Normal-6360.png,correct,0.9570565223693848,Normal
75x75_Normal-6361.png,correct,0.9990789890289307,Normal
75x75_Normal-6362.png,correct,0.9992169141769409,Normal
75x75_Normal-6363.png,correct,0.9987167119979858,Normal
75x75_Normal-6364.png,correct,0.9993011951446533,Normal
75x75_Normal-6365.png,correct,0.9982084035873413,Normal
75x75_Normal-6366.png,correct,0.9988149404525757,Normal
75x75_Normal-6367.png,correct,0.9997301697731018,Normal
75x75_Normal-6368.png,correct,0.9992497563362122,Normal
75x75_Normal-6369.png,correct,0.9982779026031494,Normal
75x75_Normal-637.png,correct,0.737665593624115,Normal
75x75_Normal-6370.png,correct,0.9986690282821655,Normal
75x75_Normal-6371.png,correct,0.8911453485488892,Normal
75x75_Normal-6372.png,correct,0.9994860887527466,Normal
75x75_Normal-6373.png,correct,0.977208137512207,Normal
75x75_Normal-6374.png,correct,0.9655929207801819,Normal
75x75_Normal-6375.png,correct,0.9969608187675476,Normal
75x75_Normal-6376.png,correct,0.9994913339614868,Normal
75x75_Normal-6377.png,correct,0.9953994154930115,Normal
75x75_Normal-6378.png,correct,0.9994680285453796,Normal
75x75_Normal-6379.png,correct,0.9894083738327026,Normal
75x75_Normal-638.png,correct,0.9895147085189819,Normal
75x75_Normal-6380.png,correct,0.9994863271713257,Normal
75x75_Normal-6381.png,correct,0.9982525706291199,Normal
75x75_Normal-6382.png,correct,0.9982944130897522,Normal
75x75_Normal-6383.png,correct,0.9973449110984802,Normal
75x75_Normal-6384.png,correct,0.9981878399848938,Normal
75x75_Normal-6385.png,correct,0.9980120658874512,Normal
75x75_Normal-6386.png,correct,0.995581328868866,Normal
75x75_Normal-6387.png,correct,0.9972847700119019,Normal
75x75_Normal-6388.png,correct,0.9968848824501038,Normal
75x75_Normal-6389.png,correct,0.998646080493927,Normal
75x75_Normal-639.png,correct,0.9205924868583679,Normal
75x75_Normal-6390.png,correct,0.9987032413482666,Normal
75x75_Normal-6391.png,correct,0.9993184804916382,Normal
75x75_Normal-6392.png,correct,0.9995582699775696,Normal
75x75_Normal-6393.png,correct,0.9974645376205444,Normal
75x75_Normal-6394.png,correct,0.9989136457443237,Normal
75x75_Normal-6395.png,correct,0.9990737438201904,Normal
75x75_Normal-6396.png,correct,0.9994316697120667,Normal
75x75_Normal-6397.png,correct,0.9995399713516235,Normal
75x75_Normal-6398.png,correct,0.9257874488830566,Normal
75x75_Normal-6399.png,correct,0.998713493347168,Normal
75x75_Normal-64.png,correct,0.8551404476165771,Normal
75x75_Normal-640.png,rotated_180,0.630276620388031,Normal
75x75_Normal-6400.png,correct,0.9946104288101196,Normal
75x75_Normal-6401.png,rotated_minus_90,0.7225615978240967,Normal
75x75_Normal-6402.png,correct,0.9986147880554199,Normal
75x75_Normal-6403.png,correct,0.9974418878555298,Normal
75x75_Normal-6404.png,correct,0.9552140831947327,Normal
75x75_Normal-6405.png,correct,0.9987118244171143,Normal
75x75_Normal-6406.png,correct,0.992311418056488,Normal
75x75_Normal-6407.png,correct,0.9993295669555664,Normal
75x75_Normal-6408.png,correct,0.9994677901268005,Normal
75x75_Normal-6409.png,correct,0.9981454610824585,Normal
75x75_Normal-641.png,correct,0.9898235201835632,Normal
75x75_Normal-6410.png,correct,0.6915016770362854,Normal
75x75_Normal-6411.png,correct,0.9661979675292969,Normal
75x75_Normal-6412.png,correct,0.9975165128707886,Normal
75x75_Normal-6413.png,correct,0.9980230331420898,Normal
75x75_Normal-6414.png,correct,0.9997004270553589,Normal
75x75_Normal-6415.png,correct,0.9997387528419495,Normal
75x75_Normal-6416.png,correct,0.9916015267372131,Normal
75x75_Normal-6417.png,correct,0.9993208646774292,Normal
75x75_Normal-6418.png,correct,0.9997956156730652,Normal
75x75_Normal-6419.png,correct,0.9995062351226807,Normal
75x75_Normal-642.png,correct,0.9095022082328796,Normal
75x75_Normal-6420.png,correct,0.9996961355209351,Normal
75x75_Normal-6421.png,correct,0.9882007837295532,Normal
75x75_Normal-6422.png,correct,0.9998049139976501,Normal
75x75_Normal-6423.png,correct,0.7460830807685852,Normal
75x75_Normal-6424.png,correct,0.9954654574394226,Normal
75x75_Normal-6425.png,correct,0.9965704679489136,Normal
75x75_Normal-6426.png,correct,0.9985455274581909,Normal
75x75_Normal-6427.png,correct,0.9922776222229004,Normal
75x75_Normal-6428.png,correct,0.9629408121109009,Normal
75x75_Normal-6429.png,correct,0.998112678527832,Normal
75x75_Normal-643.png,rotated_180,0.733969509601593,Normal
75x75_Normal-6430.png,correct,0.9913109540939331,Normal
75x75_Normal-6431.png,correct,0.9997289776802063,Normal
75x75_Normal-6432.png,correct,0.9930221438407898,Normal
75x75_Normal-6433.png,correct,0.9992032647132874,Normal
75x75_Normal-6434.png,correct,0.9962904453277588,Normal
75x75_Normal-6435.png,correct,0.9992840886116028,Normal
75x75_Normal-6436.png,correct,0.9995402097702026,Normal
75x75_Normal-6437.png,correct,0.9950029253959656,Normal
75x75_Normal-6438.png,correct,0.9983602166175842,Normal
75x75_Normal-6439.png,correct,0.9994125366210938,Normal
75x75_Normal-644.png,correct,0.9985395669937134,Normal
75x75_Normal-6440.png,correct,0.8388210535049438,Normal
75x75_Normal-6441.png,correct,0.9989297986030579,Normal
75x75_Normal-6442.png,correct,0.991731584072113,Normal
75x75_Normal-6443.png,rotated_minus_90,0.8731626272201538,Normal
75x75_Normal-6444.png,correct,0.9974149465560913,Normal
75x75_Normal-6445.png,correct,0.9983887672424316,Normal
75x75_Normal-6446.png,correct,0.9924408197402954,Normal
75x75_Normal-6447.png,correct,0.9998273849487305,Normal
75x75_Normal-6448.png,correct,0.9995365142822266,Normal
75x75_Normal-6449.png,correct,0.9996970891952515,Normal
75x75_Normal-645.png,rotated_180,0.9331197142601013,Normal
75x75_Normal-6450.png,correct,0.9984419941902161,Normal
75x75_Normal-6451.png,correct,0.9966434240341187,Normal
75x75_Normal-6452.png,correct,0.996670663356781,Normal
75x75_Normal-6453.png,correct,0.613052487373352,Normal
75x75_Normal-6454.png,correct,0.8166742920875549,Normal
75x75_Normal-6455.png,correct,0.9987636804580688,Normal
75x75_Normal-6456.png,correct,0.9995859265327454,Normal
75x75_Normal-6457.png,correct,0.9996905326843262,Normal
75x75_Normal-6458.png,correct,0.999081015586853,Normal
75x75_Normal-6459.png,correct,0.9974308609962463,Normal
75x75_Normal-646.png,correct,0.9620123505592346,Normal
75x75_Normal-6460.png,correct,0.9995194673538208,Normal
75x75_Normal-6461.png,correct,0.9994982481002808,Normal
75x75_Normal-6462.png,correct,0.9994233846664429,Normal
75x75_Normal-6463.png,correct,0.9974051117897034,Normal
75x75_Normal-6464.png,correct,0.9866092801094055,Normal
75x75_Normal-6465.png,correct,0.99974125623703,Normal
75x75_Normal-6466.png,correct,0.9997257590293884,Normal
75x75_Normal-6467.png,correct,0.9993327260017395,Normal
75x75_Normal-6468.png,correct,0.9948097467422485,Normal
75x75_Normal-6469.png,correct,0.9979990124702454,Normal
75x75_Normal-647.png,correct,0.9927571415901184,Normal
75x75_Normal-6470.png,correct,0.9997519850730896,Normal
75x75_Normal-6471.png,correct,0.9995397329330444,Normal
75x75_Normal-6472.png,correct,0.9968258142471313,Normal
75x75_Normal-6473.png,correct,0.9994620680809021,Normal
75x75_Normal-6474.png,correct,0.9983174800872803,Normal
75x75_Normal-6475.png,correct,0.9992117881774902,Normal
75x75_Normal-6476.png,correct,0.9993253946304321,Normal
75x75_Normal-6477.png,correct,0.999333918094635,Normal
75x75_Normal-6478.png,correct,0.9980725049972534,Normal
75x75_Normal-6479.png,correct,0.9964197874069214,Normal
75x75_Normal-648.png,correct,0.9957334399223328,Normal
75x75_Normal-6480.png,correct,0.9994729161262512,Normal
75x75_Normal-6481.png,correct,0.998651921749115,Normal
75x75_Normal-6482.png,correct,0.9407172203063965,Normal
75x75_Normal-6483.png,correct,0.9965828061103821,Normal
75x75_Normal-6484.png,correct,0.9994449019432068,Normal
75x75_Normal-6485.png,correct,0.9738315939903259,Normal
75x75_Normal-6486.png,correct,0.9998711347579956,Normal
75x75_Normal-6487.png,correct,0.9980713725090027,Normal
75x75_Normal-6488.png,correct,0.9996371269226074,Normal
75x75_Normal-6489.png,correct,0.9970157146453857,Normal
75x75_Normal-649.png,correct,0.9985784292221069,Normal
75x75_Normal-6490.png,correct,0.9987972974777222,Normal
75x75_Normal-6491.png,correct,0.993357241153717,Normal
75x75_Normal-6492.png,correct,0.9841268658638,Normal
75x75_Normal-6493.png,correct,0.9993898868560791,Normal
75x75_Normal-6494.png,correct,0.9987585544586182,Normal
75x75_Normal-6495.png,correct,0.9984155893325806,Normal
75x75_Normal-6496.png,correct,0.9969447255134583,Normal
75x75_Normal-6497.png,correct,0.9993614554405212,Normal
75x75_Normal-6498.png,correct,0.9984923601150513,Normal
75x75_Normal-6499.png,correct,0.9992685914039612,Normal
75x75_Normal-65.png,correct,0.8412787318229675,Normal
75x75_Normal-650.png,correct,0.9955406785011292,Normal
75x75_Normal-6500.png,correct,0.9987473487854004,Normal
75x75_Normal-6501.png,correct,0.9931480288505554,Normal
75x75_Normal-6502.png,correct,0.9985003471374512,Normal
75x75_Normal-6503.png,correct,0.9986370205879211,Normal
75x75_Normal-6504.png,correct,0.9995902180671692,Normal
75x75_Normal-6505.png,correct,0.9995232820510864,Normal
75x75_Normal-6506.png,correct,0.9894474744796753,Normal
75x75_Normal-6507.png,correct,0.9987371563911438,Normal
75x75_Normal-6508.png,correct,0.9970292448997498,Normal
75x75_Normal-6509.png,correct,0.9984942674636841,Normal
75x75_Normal-651.png,correct,0.9983111619949341,Normal
75x75_Normal-6510.png,correct,0.998668909072876,Normal
75x75_Normal-6511.png,correct,0.9873294830322266,Normal
75x75_Normal-6512.png,correct,0.9958048462867737,Normal
75x75_Normal-6513.png,correct,0.997122585773468,Normal
75x75_Normal-6514.png,correct,0.9995906949043274,Normal
75x75_Normal-6515.png,correct,0.9997718930244446,Normal
75x75_Normal-6516.png,correct,0.9994425177574158,Normal
75x75_Normal-6517.png,correct,0.9980706572532654,Normal
75x75_Normal-6518.png,correct,0.9766848087310791,Normal
75x75_Normal-6519.png,correct,0.9949156045913696,Normal
75x75_Normal-652.png,correct,0.7151364088058472,Normal
75x75_Normal-6520.png,correct,0.9978391528129578,Normal
75x75_Normal-6521.png,correct,0.9995334148406982,Normal
75x75_Normal-6522.png,correct,0.9329067468643188,Normal
75x75_Normal-6523.png,correct,0.9888055324554443,Normal
75x75_Normal-6524.png,correct,0.9986467957496643,Normal
75x75_Normal-6525.png,correct,0.5235751271247864,Normal
75x75_Normal-6526.png,correct,0.9987504482269287,Normal
75x75_Normal-6527.png,correct,0.9975448250770569,Normal
75x75_Normal-6528.png,correct,0.9987554550170898,Normal
75x75_Normal-6529.png,correct,0.9504536390304565,Normal
75x75_Normal-653.png,correct,0.9540971517562866,Normal
75x75_Normal-6530.png,correct,0.9994588494300842,Normal
75x75_Normal-6531.png,correct,0.9996776580810547,Normal
75x75_Normal-6532.png,correct,0.997138500213623,Normal
75x75_Normal-6533.png,correct,0.9995841383934021,Normal
75x75_Normal-6534.png,correct,0.9988922476768494,Normal
75x75_Normal-6535.png,correct,0.9987916350364685,Normal
75x75_Normal-6536.png,correct,0.9988352656364441,Normal
75x75_Normal-6537.png,correct,0.9998019337654114,Normal
75x75_Normal-6538.png,correct,0.9993859529495239,Normal
75x75_Normal-6539.png,correct,0.9977445602416992,Normal
75x75_Normal-654.png,correct,0.9436669945716858,Normal
75x75_Normal-6540.png,correct,0.9970717430114746,Normal
75x75_Normal-6541.png,correct,0.9993225336074829,Normal
75x75_Normal-6542.png,correct,0.999200165271759,Normal
75x75_Normal-6543.png,correct,0.997226893901825,Normal
75x75_Normal-6544.png,correct,0.9850484728813171,Normal
75x75_Normal-6545.png,correct,0.9987460374832153,Normal
75x75_Normal-6546.png,correct,0.9982261061668396,Normal
75x75_Normal-6547.png,correct,0.9819757342338562,Normal
75x75_Normal-6548.png,correct,0.9990712404251099,Normal
75x75_Normal-6549.png,correct,0.9946269392967224,Normal
75x75_Normal-655.png,correct,0.9899459481239319,Normal
75x75_Normal-6550.png,correct,0.9993669390678406,Normal
75x75_Normal-6551.png,correct,0.9990881681442261,Normal
75x75_Normal-6552.png,correct,0.9989504814147949,Normal
75x75_Normal-6553.png,correct,0.987093985080719,Normal
75x75_Normal-6554.png,correct,0.9846779108047485,Normal
75x75_Normal-6555.png,correct,0.9981209635734558,Normal
75x75_Normal-6556.png,correct,0.9988999366760254,Normal
75x75_Normal-6557.png,correct,0.9991509914398193,Normal
75x75_Normal-6558.png,correct,0.9978328347206116,Normal
75x75_Normal-6559.png,correct,0.9993403553962708,Normal
75x75_Normal-656.png,correct,0.7253777980804443,Normal
75x75_Normal-6560.png,correct,0.9891334176063538,Normal
75x75_Normal-6561.png,correct,0.9990249872207642,Normal
75x75_Normal-6562.png,correct,0.9996447563171387,Normal
75x75_Normal-6563.png,correct,0.9857914447784424,Normal
75x75_Normal-6564.png,correct,0.9864357113838196,Normal
75x75_Normal-6565.png,correct,0.9967703819274902,Normal
75x75_Normal-6566.png,correct,0.9992585778236389,Normal
75x75_Normal-6567.png,correct,0.9992294311523438,Normal
75x75_Normal-6568.png,correct,0.9985114932060242,Normal
75x75_Normal-6569.png,correct,0.9982253909111023,Normal
75x75_Normal-657.png,rotated_180,0.7859811186790466,Normal
75x75_Normal-6570.png,correct,0.9987139701843262,Normal
75x75_Normal-6571.png,correct,0.682642936706543,Normal
75x75_Normal-6572.png,correct,0.9867690801620483,Normal
75x75_Normal-6573.png,correct,0.995943009853363,Normal
75x75_Normal-6574.png,correct,0.9831023812294006,Normal
75x75_Normal-6575.png,correct,0.9994968175888062,Normal
75x75_Normal-6576.png,correct,0.9980620741844177,Normal
75x75_Normal-6577.png,correct,0.9998182654380798,Normal
75x75_Normal-6578.png,correct,0.9988270401954651,Normal
75x75_Normal-6579.png,correct,0.9996662139892578,Normal
75x75_Normal-658.png,correct,0.9964559674263,Normal
75x75_Normal-6580.png,correct,0.9984361529350281,Normal
75x75_Normal-6581.png,correct,0.9911056160926819,Normal
75x75_Normal-6582.png,correct,0.9996532201766968,Normal
